fixed acidity,volatile acidity,var1,var2,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,var3
6.9,0.24,-0.41000735937852884,-0.24275209990853175,0.032,35.0,148.0,0.9932,3.45,0.57,-0.4078749008348358
5.9,0.4,-0.28152525931709915,0.014470548010130813,0.034,50.0,127.0,0.992,3.51,0.58,-0.1566730771157595
5.7,0.26,-0.35702407849788864,-0.3325400035218744,0.059000000000000004,23.0,124.0,0.9977299999999999,3.3,0.5,-0.3453897722842585
6.2,0.28,-0.6016764897275813,-0.5473519218127505,0.040999999999999995,26.0,157.0,0.9957,3.44,0.64,-0.5963131575853104
7.2,0.31,-0.41424957427607434,-0.3560633268737887,0.053,15.0,89.0,0.9976,3.29,0.64,-0.44120124778355263
6.5,0.16,-0.47599973302316356,-0.24838630733648093,0.027000000000000003,23.0,75.0,0.9908,3.3,0.39,-0.4069075574302822
6.9,0.19,-0.5370500866737755,-0.3725846875094887,0.054000000000000006,33.0,99.0,0.9924,3.16,0.4,-0.48998206274200495
7.5,0.26,-0.30650823868028787,-0.34988338440369215,0.046,58.0,164.0,0.9981399999999999,3.17,0.46,-0.42108799652153106
5.7,0.28,-0.43123662674129215,-0.4657163678197187,0.044000000000000004,60.0,167.0,0.9989,3.31,0.44,-0.4552845044412456
6.6,0.295,-0.6349687956832741,-0.4980937200508311,0.039,29.0,140.0,0.9930399999999999,3.35,0.61,-0.5999357472002558
6.8,0.26,-0.3775469570329766,-0.3705498727548029,0.045,53.0,198.0,0.9969,3.26,0.55,-0.43040984264670357
8.8,0.24,-0.4486163820865441,-0.3323167333964774,0.032,12.0,97.0,0.99571,3.13,0.4,-0.4006100566537143
5.1,0.165,-0.6222394048426918,-0.5507260004399384,0.047,42.0,146.0,0.9934,3.18,0.55,-0.610963015546328
7.1,0.49,-0.5847509440407717,-0.3983235336724473,0.047,146.5,307.5,0.9924,3.24,0.37,-0.5153316308054233
6.2,0.21,-0.3655203684822702,-0.2948873390865665,0.047,28.0,123.0,0.99418,3.22,0.49,-0.41272800640180474
8.1,0.5,-0.4103266019142139,-0.22492598187505863,0.037000000000000005,23.0,126.0,0.9938,3.21,0.42,-0.39398493217756525
5.9,0.12,-0.5576130017888863,-0.3759587661366768,0.037000000000000005,36.0,83.0,0.99074,3.33,0.42,-0.5046319207030229
7.0,0.34,-0.829111886534412,-0.8077800871232443,0.044000000000000004,17.0,63.0,0.9937,3.01,0.39,-0.8293396736095506
7.1,0.33,-0.21032689061207033,-0.23465084491985344,0.055999999999999994,12.0,105.0,0.9972,3.05,0.39,-0.3199266332430821
7.1,0.29,-0.40747510512923313,-0.2765944817723218,0.036000000000000004,49.0,128.0,0.99397,3.21,0.4,-0.379526162676631
7.6,0.2,-0.6813190358098804,-0.6635157792343842,0.086,37.0,133.0,0.9963,3.15,0.42,-0.7130229374524519
7.0,0.33,-0.4998348083562223,-0.29070554427267803,0.053,38.0,138.0,0.9906,3.13,0.28,-0.43914315752107247
6.7,0.41,-0.4645902527220924,-0.22023500241442995,0.033,25.0,85.0,0.9908600000000001,3.05,0.34,-0.36931883570573865
6.8,0.26,-0.554614024055305,-0.4075369313583481,0.047,44.0,167.0,0.9928,3.12,0.44,-0.5318386580932226
5.4,0.45,-0.22609532485075434,0.14507021356102423,0.033,20.0,102.0,0.98944,3.22,0.27,-0.04569199718152295
6.4,0.1,-0.5523241522128468,-0.49237835623775683,0.048,31.0,103.0,0.9947,3.43,0.79,-0.5760590374590229
8.0,0.33,-0.3374494109374111,-0.059940126635835256,0.040999999999999995,31.0,180.0,0.9918399999999999,2.92,0.74,-0.22725838800500986
6.1,0.41,-0.6349687956832741,-0.4980937200508311,0.049,16.0,137.0,0.993,3.32,0.5,-0.5999357472002558
6.3,0.305,-0.5051606391498897,-0.5578192224416005,0.061,26.0,141.0,0.99824,3.08,0.5,-0.5399475731373415
7.0,0.36,-0.4608085219997381,-0.2669286488650662,0.048,67.0,161.0,0.99146,3.05,0.56,-0.4116896786800339
7.5,0.13,-0.39469035344268666,-0.13243754435752986,0.023,42.0,104.0,0.9911200000000001,3.28,0.53,-0.31485404155935237
7.0,0.25,-0.3110020081950118,-0.12073485277490947,0.035,20.0,95.0,0.9918,3.23,0.53,-0.30741447455887017
5.8,0.32,-0.38154351220033456,-0.09400974637797543,0.049,25.0,153.0,0.99067,3.44,0.73,-0.2684729986550072
7.7,0.24,-0.5451444663601279,-0.3712699472997971,0.047,33.0,106.0,0.993,3.22,0.55,-0.5030411577783106
7.9,0.46,-0.43300148135225425,-0.41753965333017584,0.168,19.0,184.0,0.99782,3.06,0.62,-0.47923653212446493
6.3,0.22,-0.18650420052055006,0.2015736137883919,0.032,36.0,93.0,0.9901200000000001,3.27,0.36,-0.013840708095329446
5.5,0.19,-0.545782951431498,-0.3356177112328511,0.04,52.0,103.0,0.99026,3.5,0.39,-0.47526122046376995
6.5,0.28,-0.3635529522066948,-0.3614562257701126,0.053,51.0,190.0,0.9978,3.22,0.51,-0.388777078488755
8.7,0.24,-0.5457951851273903,-0.38503822576502067,0.042,11.0,71.0,0.9926,3.08,0.38,-0.5213267371403973
5.9,0.36,-0.48420767392604014,-0.3265079496742067,0.047,45.0,104.0,0.9917,3.33,0.51,-0.4717041163151954
6.6,0.32,-0.584588203118382,-0.4861069210760711,0.052000000000000005,40.0,219.5,0.99316,3.15,0.6,-0.5879029478697668
6.8,0.46,-0.44137830910996434,-0.17171334326600407,0.042,28.0,83.0,0.9911399999999999,3.38,0.51,-0.3288641143594885
6.1,0.22,-0.4015968568110386,-0.18302262976480876,0.14400000000000002,12.0,65.0,0.9908,2.95,0.64,-0.34307944172009197
6.7,0.5,-0.428860687351991,-0.41266820260466397,0.096,18.0,92.0,0.9964200000000001,3.11,0.49,-0.4629271264618564
6.8,0.23,-0.5069009329924168,-0.3323775706632204,0.047,40.0,122.0,0.99126,3.06,0.64,-0.46042357335317696
6.8,0.25,-0.6671070225918951,-0.6238402100739167,0.053,41.0,211.0,0.9955,3.37,0.67,-0.6796070950096247
7.2,0.4,-0.5508445270288429,-0.5036510923411543,0.048,11.0,138.0,0.9929,3.01,0.42,-0.6202750177441454
7.0,0.33,-0.3194219631027937,-0.022277245982467386,0.033,39.0,204.0,0.9917600000000001,3.17,0.64,-0.18667592958061718
6.5,0.32,-0.12503025053572425,0.18066750733178893,0.022000000000000002,31.0,97.0,0.99134,3.2,0.7,-0.0159555511187347
6.6,0.45,-0.4736484477789479,-0.45102698763476123,0.064,31.0,186.0,0.9954,3.12,0.44,-0.529371201032406
6.8,0.51,-0.6645930255097874,-0.653389455511463,0.066,38.0,165.0,0.9945,3.2,0.42,-0.7090116377522324
6.4,0.35,-0.7377374045841589,-0.6817374629754223,0.051,46.0,171.0,0.9932,3.16,0.5,-0.7432124792967154
5.8,0.555,-0.6911078360407422,-0.6819566452594616,0.053,17.0,126.0,0.9943,3.24,0.46,-0.727930469110093
6.4,0.27,-0.48255940680949916,-0.2968268100997815,0.034,62.0,140.0,0.9923700000000001,3.1,0.59,-0.42251822563074615
6.8,0.31,-0.7986895503686862,-0.697049646746295,0.04,56.0,145.0,0.9922,3.19,0.46,-0.75498870470075
7.3,0.145,-0.4349475498905925,-0.17325940919540295,0.042,14.0,64.0,0.9901200000000001,3.1,0.37,-0.3454300939485513
6.0,0.31,-0.19724760870391977,0.15774077347684612,0.04,41.0,101.0,0.9896799999999999,3.24,0.56,-0.05270466651686745
7.2,0.115,-0.5663274869182724,-0.5257358403261423,0.055999999999999994,26.0,105.0,0.9954,3.44,0.4,-0.5864432213337056
6.6,0.23,-0.503239002795681,-0.30076694288749883,0.045,36.0,138.0,0.9922,3.15,0.64,-0.42327921470466245
6.4,0.39,-0.6862886428502348,-0.5649223071667773,0.040999999999999995,35.0,136.0,0.99225,3.15,0.46,-0.6554857893537225
8.8,0.39,-0.33584096456309387,-0.09965020227103127,0.055,33.0,128.0,0.9927,2.95,0.51,-0.25064271461473486
6.6,0.22,-0.32732601482042467,-0.08877519249894839,0.028999999999999998,30.0,105.0,0.99206,3.2,0.47,-0.24580164106372004
5.9,0.26,-0.42473827298006395,-0.22105270141304878,0.046,34.0,116.0,0.99224,3.24,0.41,-0.35008557789032957
5.8,0.26,-0.5082054901814883,-0.2810437992067796,0.042,35.0,101.0,0.99044,3.36,0.48,-0.4313683993416414
6.4,0.29,-0.46875239445959294,-0.40281781059116817,0.06,15.0,120.0,0.9924,3.06,0.41,-0.5433856074573108
5.7,0.255,-0.41033571595555884,-0.35321682479411565,0.079,17.0,137.0,0.9930700000000001,3.2,0.42,-0.5056767815899013
5.9,0.21,-0.47456635464377883,-0.32815741832472045,0.033,22.0,130.0,0.9944,3.38,0.59,-0.4151310777664201
6.4,0.32,-0.4358745707967687,-0.1786806828044194,0.037000000000000005,34.0,126.0,0.99,3.06,0.45,-0.3428818200949014
6.4,0.28,-0.46035421896464535,-0.4709327632041127,0.057,47.0,223.0,0.99654,3.16,0.51,-0.5360006591333235
5.6,0.15,-0.48520231845857054,-0.317264133354934,0.051,51.0,139.0,0.99336,3.47,0.5,-0.42529033067766475
6.0,0.11,-0.38673409574129347,-0.3904536044034759,0.052000000000000005,69.0,148.0,0.9958,2.91,0.34,-0.4570084378390379
7.2,0.26,-0.1613797698032131,-0.22131684318135147,0.05,56.0,162.0,0.998,3.03,0.44,-0.31101530769058416
8.3,0.24,-0.4544975633059848,-0.19017044056810684,0.03,22.0,162.0,0.9914,2.99,0.68,-0.34874045664628694
6.5,0.18,-0.7107590836001161,-0.6504596364229154,0.040999999999999995,40.0,141.0,0.9941,3.34,0.72,-0.7255677848656796
5.6,0.18,-0.6107991244640915,-0.5030504150028252,0.04,5.0,47.0,0.99126,3.07,0.45,-0.6011509318258174
7.4,0.16,-0.5603049706826748,-0.4116272334806481,0.042,47.0,121.0,0.99198,3.04,0.68,-0.5373806686467212
7.3,0.17,-0.511664952090261,-0.40947050740100166,0.121,32.0,162.0,0.99508,3.17,0.38,-0.4798588518744542
7.1,0.33,-0.46050775246903963,-0.17643462465693371,0.03,25.0,126.0,0.9901,3.22,0.34,-0.3403924985425151
6.3,0.26,-0.6463476626601172,-0.6635685609068162,0.057999999999999996,44.0,166.0,0.9961,3.24,0.41,-0.68799109515709
5.7,0.26,-0.4404053215291205,-0.3330654194456395,0.02,7.0,57.0,0.9940000000000001,3.39,0.37,-0.4014398305045098
6.0,0.45,-0.636571002748497,-0.61612430118941,0.051,61.0,197.0,0.9932,3.02,0.4,-0.7078040860619476
7.4,0.24,-0.38640564578761316,-0.201564971293394,0.032,9.0,95.0,0.992,3.09,0.39,-0.3478615629698437
7.0,0.12,-0.7105135815387316,-0.6783309217941843,0.055,27.0,127.0,0.9953,3.29,0.41,-0.7186250000773833
9.2,0.19,-0.5216101605577677,-0.4194447345717325,0.047,16.0,104.0,0.9951700000000001,3.09,0.66,-0.5421027378250396
6.4,0.23,-0.5934500758197183,-0.5775504217166305,0.054000000000000006,47.0,181.0,0.9954,3.12,0.49,-0.6167037474951869
8.2,0.26,-0.6316352220635686,-0.5769478171606937,0.053,11.0,71.0,0.9940200000000001,2.89,0.49,-0.660593269306807
7.1,0.32,-0.5687616266781337,-0.46143117028471514,0.038,33.0,170.0,0.9946299999999999,3.27,0.64,-0.5548386736983512
7.8,0.2,-0.4473270848712615,-0.27577678277370254,0.016,31.0,101.0,0.9918600000000001,2.99,0.39,-0.39875942049203994
5.7,0.46,-0.6182518994245263,-0.6162582392469673,0.04,31.0,169.0,0.9932,3.13,0.47,-0.7076162969123723
7.9,0.3,-0.35266830238381885,-0.13979239400920007,0.036000000000000004,20.0,112.0,0.9939,2.96,0.46,-0.2603259614869342
4.8,0.26,-0.3646150336122784,-0.1806995030735552,0.034,23.0,111.0,0.99274,3.46,0.28,-0.27580779283908574
6.9,0.24,-0.345255254788957,-0.017551876750180773,0.035,47.0,136.0,0.99,3.26,0.4,-0.21508581958042428
7.3,0.28,-0.49873281283176407,-0.3236471435351158,0.039,26.0,99.0,0.99198,3.01,0.62,-0.4681972317624381
6.7,0.16,-0.5838208034800485,-0.47177258845031833,0.026000000000000002,27.0,109.0,0.9934,3.34,0.58,-0.5835062373947817
9.2,0.16,-0.44567248506897583,-0.32541239174855474,0.044000000000000004,18.0,107.0,0.9951399999999999,3.1,0.53,-0.4694812011648788
5.3,0.32,-0.31411476298291585,-0.06456606428529321,0.026000000000000002,26.0,119.0,0.9916799999999999,3.18,0.53,-0.18900477132167592
6.9,0.33,-0.768393009115377,-0.7151761034489328,0.053,39.0,148.0,0.9927,3.12,0.45,-0.7784407163171846
7.8,0.31,-0.35931376358704603,-0.09085076219346977,0.027000000000000003,20.0,87.0,0.9911,3.15,0.48,-0.2784794046902006
7.9,0.18,-0.34581385345358295,-0.20801903834371194,0.051,36.0,157.0,0.9953,3.18,0.48,-0.350736295296996
7.8,0.26,-0.5187861574424684,-0.41266002692194936,0.037000000000000005,43.0,132.0,0.9944,3.18,0.65,-0.5428036748275232
7.3,0.205,-0.5669229382162209,-0.42113880921196434,0.06,34.0,110.0,0.9963,3.72,0.69,-0.5403744053465698
6.2,0.16,-0.39593661688454784,-0.1200326999330732,0.038,85.0,153.0,0.9909,3.33,0.86,-0.29841579904843196
7.2,0.34,-0.238631268068068,0.05101947883707192,0.047,51.0,144.0,0.991,3.01,0.76,-0.14635767801795563
7.0,0.26,-0.34982891683358197,-0.4233323224784924,0.037000000000000005,61.0,171.0,0.9986,2.94,0.35,-0.44621813247235786
6.6,0.16,-0.3785752411676321,-0.06668828389021098,0.035,49.0,186.0,0.9906,3.35,0.64,-0.25655810392704503
7.7,0.28,-0.4843827419209724,-0.36656898502725,0.040999999999999995,29.0,163.0,0.9952,3.44,0.6,-0.4565433100416081
6.7,0.53,-0.24982907266318088,0.1327668446400747,0.069,20.0,114.0,0.9901399999999999,3.22,0.59,-0.07225565010033297
7.0,0.29,-0.48983720715165235,-0.4483975072153781,0.047,37.0,136.0,0.9938,2.95,0.4,-0.5554893911050173
8.0,0.14,-0.41600219519114434,-0.2584660978520763,0.035,42.0,120.0,0.9928,3.26,0.4,-0.4190877587901446
7.1,0.34,-0.24725032668696956,-0.19747899041859318,0.174,36.0,99.0,0.9928799999999999,2.92,0.5,-0.3884702195105745
7.9,0.27,-0.46208549214247796,-0.1956241767311735,0.034,25.0,122.0,0.9908799999999999,2.97,0.51,-0.35612980405095174
7.2,0.17,-0.4372375794018535,-0.5061406230293479,0.05,33.0,154.0,0.99971,2.94,0.43,-0.4895301207348681
5.1,0.26,-0.4741027508140404,-0.24702287329571426,0.027000000000000003,46.0,113.0,0.98946,3.35,0.43,-0.40506022057911606
9.4,0.16,-0.7311194370506131,-0.672225887244106,0.042,14.0,67.0,0.9942,3.07,0.32,-0.7402187425968667
6.8,0.32,-0.2710119998446746,0.056724859838227726,0.023,19.0,87.0,0.9902,3.14,0.53,-0.14431271954159874
6.8,0.23,-0.4279797264971331,-0.3188974874314938,0.046,47.0,159.0,0.9945200000000001,3.08,0.52,-0.4067929521382636
8.6,0.265,-0.4480514507361736,-0.22116632035222383,0.034,15.0,80.0,0.9913,2.95,0.36,-0.38486725229443064
6.9,0.21,-0.34335827257983376,-0.016188442709414108,0.034,48.0,136.0,0.9899,3.25,0.41,-0.21323848272925816
7.7,0.34,-0.5419123136377049,-0.5585638206494055,0.04,31.0,117.0,0.99815,3.27,0.29,-0.5807156211709706
6.6,0.25,-0.49240650078757153,-0.2763387490928748,0.035,32.0,127.0,0.9921,3.41,0.47,-0.42480882578777224
4.4,0.32,-0.22804748115254092,0.10376537816535425,0.03,31.0,127.0,0.9890399999999999,3.46,0.36,-0.10054873526778241
5.2,0.24,-0.34584456015446174,-0.14911941063427614,0.027000000000000003,21.0,128.0,0.992,3.55,0.49,-0.31161466317883446
6.4,0.24,-0.7019126576258696,-0.6079902301521358,0.038,38.0,157.0,0.9934,3.41,0.55,-0.6885511632953076
5.4,0.24,-0.6797873561877603,-0.5559767855959905,0.05,22.0,145.0,0.9920700000000001,3.24,0.46,-0.6386031837667725
4.7,0.67,-0.45388067089414863,-0.038632206006560255,0.02,5.0,9.0,0.9872200000000001,3.3,0.34,-0.2257069124303306
6.3,0.29,-0.3188141847323026,0.0009701456600219593,0.059000000000000004,28.0,81.0,0.99036,3.24,0.56,-0.1753342347769966
6.5,0.35,-0.44683296109394477,-0.41038968190312786,0.051,86.0,213.0,0.9962,3.16,0.51,-0.4505001836511553
6.8,0.475,-0.22426275323678768,0.16065231736769015,0.047,16.0,81.0,0.98988,3.23,0.53,-0.05426048716805554
6.1,0.19,-0.4639241806043909,-0.23591653780392452,0.023,23.0,112.0,0.9923,3.37,0.51,-0.3705940724027331
7.2,0.26,-0.4107656449755174,-0.12879558961522752,0.033,50.0,158.0,0.9909,3.33,0.43,-0.30057976189748514
5.6,0.19,-0.28365550989171484,0.09039891387280274,0.027000000000000003,11.0,100.0,0.98964,3.46,0.4,-0.11939768207859458
6.2,0.25,-0.45136655135089276,-0.25063236548396683,0.051,42.0,135.0,0.9906,3.23,0.4,-0.40939687898266885
7.2,0.23,-0.5827343480593306,-0.6321121903070341,0.052000000000000005,47.0,197.0,0.99865,3.12,0.53,-0.6156894838053242
8.0,0.2,-0.32631311312070643,-0.10231214524446441,0.037000000000000005,42.0,130.0,0.99379,3.1,0.67,-0.234462145800438
7.0,0.61,-0.5973913344332646,-0.44351980802475954,0.051,25.0,161.0,0.9946,3.36,0.6,-0.5560429260781276
5.0,0.24,-0.2996417075998059,0.0746362220981831,0.034,49.0,158.0,0.98774,3.32,0.32,-0.14551697192137536
8.3,0.14,-0.7088621013909928,-0.6490962023821487,0.049,56.0,189.0,0.9946,3.21,0.62,-0.7237204480145134
7.0,0.35,-0.672702758546579,-0.6226249014470537,0.069,15.0,162.0,0.9944,3.18,0.47,-0.7025099167294573
6.6,0.16,-0.2737500287897815,0.10940583405841009,0.031,27.0,93.0,0.9888399999999999,3.23,0.34,-0.11837901930805461
6.9,0.2,-0.6250448415763544,-0.5874069421068293,0.06,36.0,104.0,0.9931700000000001,2.99,0.39,-0.6841042332245051
6.1,0.2,-0.3732004174214002,-0.12364219212132577,0.027999999999999997,32.0,138.0,0.9914,3.26,0.72,-0.30275245745198465
6.9,0.24,-0.5198881529669264,-0.3797184276595116,0.063,18.0,136.0,0.9928,3.31,0.48,-0.5137496005861574
6.5,0.25,-0.4017688985280742,-0.38037790172923747,0.049,75.0,217.0,0.9972,3.19,0.39,-0.404889962296342
8.2,0.37,-0.6089174956054074,-0.4722371671073404,0.027999999999999997,10.0,59.0,0.9923,2.97,0.48,-0.5797427789155701
5.8,0.24,-0.3106429449171031,-0.0691697555987616,0.028999999999999998,5.0,109.0,0.9913,3.53,0.43,-0.2487342259219667
7.3,0.28,-0.4682644166147203,-0.3012661447223206,0.033,29.0,142.0,0.99205,3.17,0.43,-0.45252871103088055
6.3,0.28,-0.4436928350975078,-0.34256076389993084,0.036000000000000004,27.0,150.0,0.99445,3.0,0.33,-0.3994647565752012
8.2,0.23,-0.46274541832773564,-0.416107206339952,0.049,12.0,76.0,0.9966,3.06,0.84,-0.4974522269395032
5.6,0.35,-0.44379397586483893,-0.2157288154661825,0.038,6.0,72.0,0.9902,3.37,0.34,-0.38244671551892306
7.6,0.27,-0.568356409972256,-0.4197916064482228,0.043,23.0,72.0,0.99236,3.06,0.68,-0.543495879124561
7.0,0.12,-0.48840694842681465,-0.4492982898167299,0.039,41.0,98.0,0.99564,3.19,0.38,-0.4980865787054465
7.5,0.25,-0.31426193471706754,-0.11025949655174894,0.040999999999999995,95.0,163.0,0.9918399999999999,2.92,0.59,-0.2789347000120147
6.8,0.43,-0.39399669427865347,-0.12814837906957277,0.033,27.0,135.0,0.9906,3.0,0.37,-0.2896245776388
6.2,0.25,-0.34818667318833685,-0.3399375319456541,0.048,62.0,210.0,0.9968,3.19,0.5,-0.4087200060120937
7.9,0.345,-0.28494777521589854,-0.3305964446673024,0.047,54.0,171.0,0.9987,3.09,0.51,-0.37553782723815066
6.2,0.25,-0.32203413896648847,-0.3624890192114143,0.057,39.0,167.0,0.9980399999999999,3.14,0.51,-0.39420008466955736
6.2,0.3,-0.3188878318299526,0.069348886546724,0.036000000000000004,28.0,106.0,0.988245,3.14,0.41,-0.1431564872173008
6.6,0.19,-0.5339375477236703,-0.3247264701837431,0.044000000000000004,38.0,100.0,0.9904,3.22,0.69,-0.4654513362835977
7.2,0.58,-0.27663241902894176,0.06312614521611337,0.032,40.0,118.0,0.9908799999999999,3.17,0.53,-0.11640614491908485
7.6,0.29,-0.5611736978416406,-0.45597743412164893,0.051,26.0,146.0,0.9939,3.16,0.39,-0.5474493262936865
6.9,0.19,-0.6655200464159634,-0.6588107291204794,0.057999999999999996,14.0,146.0,0.9952,3.29,0.36,-0.7064633638985824
6.6,0.33,-0.2947303943066617,0.014971677062560529,0.027000000000000003,14.0,79.0,0.9906299999999999,3.27,0.63,-0.19043718851948976
7.6,0.56,-0.6919060357566051,-0.7158152584002768,0.096,22.0,177.0,0.9983,3.32,0.45,-0.7045505415810456
7.9,0.14,-0.43272820549123714,-0.2685924215749971,0.05,17.0,114.0,0.9948,3.33,0.49,-0.423099058490364
9.2,0.23,-0.4422991840836965,-0.4132991818732936,0.037000000000000005,34.0,145.0,0.9981,3.09,0.32,-0.46891350009138455
6.2,0.27,-0.580806565772678,-0.6112244757512053,0.047,65.0,224.0,0.9961,3.17,0.47,-0.6416187849581909
6.6,0.15,-0.5663704273150434,-0.516256727148876,0.055,34.0,125.0,0.9942,3.36,0.42,-0.5933871058921715
8.0,0.24,-0.3645289660654355,-0.04280991297909176,0.044000000000000004,28.0,101.0,0.99035,3.03,0.43,-0.23923003549389643
7.7,0.34,-0.4163092974075874,-0.2696433735109316,0.048,25.0,192.0,0.9951,2.97,0.47,-0.37047726757037536
6.7,0.21,-0.11284725374837312,0.2478634021456778,0.02,20.0,86.0,0.99146,3.19,0.22,0.04906263941910849
7.6,0.31,-0.6757017362801603,-0.591046736225382,0.073,40.0,157.0,0.9938,3.1,0.46,-0.6753031793392573
7.5,0.21,-0.5085093793667339,-0.29266749502802414,0.046,35.0,107.0,0.9912299999999999,3.15,0.45,-0.43703924674345185
7.1,0.27,-0.5115144739482613,-0.28579958707243747,0.023,3.0,89.0,0.98993,2.95,0.3,-0.43286526769156575
6.1,0.23,-0.4517809754747656,-0.49898668046401395,0.094,49.0,169.0,0.9969899999999999,3.05,0.54,-0.5437765170829236
7.0,0.29,-0.47789671523228683,-0.2497497413772476,0.040999999999999995,20.0,117.0,0.9904799999999999,3.21,0.5,-0.4087548942814484
6.5,0.23,-0.3616742562492574,-0.09492483303874466,0.036000000000000004,41.0,98.0,0.99,3.19,0.43,-0.27905260461454184
7.9,0.17,-0.6488676832135207,-0.5803056645108566,0.053,47.0,150.0,0.9948,3.29,0.76,-0.6702743166386674
6.2,0.33,-0.3076410342822752,-0.3364660656563163,0.037000000000000005,58.0,173.0,0.99882,3.25,0.57,-0.36425728427613224
7.0,0.24,-0.3273628092847517,-0.31546064431995524,0.028999999999999998,55.0,227.0,0.9965,3.03,0.61,-0.3953431852077315
7.0,0.2,-0.54228975654395,-0.42338486735945025,0.03,26.0,136.0,0.9932,3.28,0.61,-0.5428637268989563
7.1,0.16,-0.31678214202377175,-0.18384441660478545,0.044000000000000004,20.0,90.0,0.9959,3.16,0.44,-0.28390790972184987
6.7,0.105,-0.48314880555165407,-0.5068182522083744,0.051,34.0,106.0,0.998,3.54,0.45,-0.5303920633432849
6.3,0.33,-0.6364453012127309,-0.565691312334321,0.04,24.0,144.0,0.99425,3.15,0.63,-0.6213460996508415
7.6,0.17,-0.64200421361859,-0.5986653741508092,0.05,23.0,98.0,0.9942200000000001,3.08,0.47,-0.660337795150522
7.5,0.17,-0.20989096720531375,-0.25191090879279665,0.038,52.0,148.0,0.9980100000000001,3.03,0.46,-0.3477054707874536
7.9,0.22,-0.3821604046121708,-0.24554798093952224,0.042,26.0,105.0,0.993,3.1,0.39,-0.39150654287096376
6.7,0.23,-0.6367061566245551,-0.5083702131083343,0.036000000000000004,28.0,143.0,0.99256,3.3,0.54,-0.6087280683800572
5.4,0.22,-0.24788603040273927,0.04578083711668768,0.028999999999999998,26.0,87.0,0.99092,3.29,0.44,-0.12909076142640918
5.8,0.32,-0.30559672267019755,0.12831343936425954,0.027000000000000003,17.0,123.0,0.98936,3.36,0.78,-0.08415961258251003
6.6,0.27,-0.41395791878672106,-0.3938601455847137,0.049,62.0,217.0,0.9959,3.17,0.45,-0.4815959170583701
7.2,0.27,-0.43131008708564134,-0.24048981048402096,0.05,35.0,135.0,0.992,2.94,0.46,-0.400416768653292
8.6,0.36,-0.2820318035436087,-0.05718488384160936,0.03,43.5,171.0,0.9948,3.03,0.49,-0.1736878188615295
6.6,0.3,-0.43258091129593723,-0.4053499033484014,0.038,54.0,200.0,0.9956,3.18,0.48,-0.48745455360975576
6.0,0.2,-0.45452515035231655,-0.21014114124555894,0.039,45.0,126.0,0.99051,3.31,0.45,-0.3752451572638339
6.7,0.25,-0.4420690353727511,-0.4117206533898443,0.06,50.0,156.0,0.99784,3.39,0.46,-0.44240989924400687
